Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
Juan De La Cruz,MIA,0.0322,0.0894,0.0323,6.70059,0.1961,0.1711,0,0,1,4.795,1.1853,0.7871,0.74451,0.183667,0.6523,,0.0596,0.5451,4.9059,5.8707,0.835658,1.653,0.113681,0.136038,-0.0223566293716431,0.290294,1.8376,0.298609,0.664677,0.402828,,6.68821,-0.000139139,-0.00066958,999,,,,sa3019171
Jordy Vargas,COL,0.0309,0.0913,0.0277,6.98814,0.1754,0.1754,0,0,1,4.735,1.233,0.817,0.77646,0.215111,0.5643,,0.0512,0.604,5.436,5.0787,1.07035,1.936,0.127561,0.119176,0.00838436186313629,0.299308,1.7973,0.308415,0.655218,0.390352,,6.68998,-0.000139139,-0.00066958,999,,,,sa3016052
Cesar Perdomo,SFG,0.034,0.0813,0.0259,6.56775,0.4113,0.1253,0,0,1,4.883,1.1932,0.7754,0.72975,0.156444,0.7504,,0.0498,0.4985,4.4865,6.7536,0.664312,1.408,0.102089,0.153676,-0.0515871420502663,0.29225,1.9436,0.30245,0.677383,0.437185,,6.69242,-0.000139139,-0.00066958,999,,,,sa3019248
Reinys Portillo,,0.0358,0.0808,0.0268,6.61032,0.3601,0.1361,0,0,1,4.8,1.1571,0.7768,0.73448,0.184,0.6962,,0.0506,0.5921,5.3289,6.2658,0.850474,1.656,0.123354,0.145042,-0.0216874927282333,0.285478,1.8533,0.296939,0.674626,0.400012,,6.70324,-0.000139139,-0.00066958,999,,,,sa3009227
Kris Bow,NYY,0.0406,0.074,0.0259,6.42987,0.4278,0.1218,0,0,1,4.817,1.1403,0.7585,0.71443,0.179889,0.7124,,0.0607,0.6047,5.4423,6.4116,0.848821,1.619,0.125535,0.147893,-0.022358313202858,0.28198,1.8527,0.294667,0.68351,0.428684,,6.7035,-0.000139139,-0.00066958,999,,,,sa3020607
Jake Madden,COL,0.0293,0.093,0.0256,7.10127,0.1754,0.1754,0,0,1,4.81,1.2705,0.834,0.78903,0.190778,0.6271,,0.0546,0.537,4.833,5.6439,0.856323,1.717,0.111642,0.130374,-0.0187318101525307,0.307754,1.8976,0.317517,0.652311,0.450067,,6.70625,-0.000139139,-0.00066958,999,,,,sa3020866
Luis Bermudez,SFG,0.0316,0.0874,0.0288,6.71832,0.2826,0.1526,0,0,1,4.865,1.2015,0.7925,0.74648,0.164333,0.7259,,0.0496,0.5018,4.5162,6.5331,0.69128,1.479,0.103145,0.149209,-0.0460637211799622,0.293801,1.9274,0.302967,0.668637,0.445797,,6.71427,-0.000139139,-0.00066958,999,,,,sa3018317
Noah Dean,BOS,0.0362,0.0847,0.0317,6.68691,0.2125,0.1675,0,0,1,4.91,1.1179,0.7872,0.74299,0.159444,0.8666,,0.0539,0.6861,6.1749,7.7994,0.791715,1.435,0.139735,0.176497,-0.0367617160081863,0.280211,1.9845,0.304857,0.679791,0.422636,,6.71712,-0.000139139,-0.00066958,999,,,,sa3020740
Jose Luis Reyes,SDP,0.0351,0.0847,0.0331,6.52077,0.2505,0.1595,0,0,1,4.719,1.1715,0.765,0.72453,0.203778,0.583,,0.0508,0.5421,4.8789,5.247,0.929846,1.834,0.114876,0.123543,-0.00866708904504776,0.286767,1.7545,0.289796,0.673491,0.37622,,6.72135,-0.000139139,-0.00066958,999,,,,sa3015304
Sabier Marte,NYY,0.035,0.0854,0.0321,6.64155,0.2332,0.1632,0,0,1,4.813,1.1969,0.7832,0.73795,0.174444,0.6901,,0.0461,0.5028,4.5252,6.2109,0.72859,1.57,0.104467,0.143383,-0.0389154404401779,0.293588,1.887,0.300762,0.671911,0.440993,,6.72582,-0.000139139,-0.00066958,999,,,,sa3019431
Miguel Rondon,,0.0349,0.0846,0.0301,6.65658,0.2604,0.1574,0,0,1,4.797,1.1612,0.7816,0.73962,0.188,0.6848,,0.0523,0.5866,5.2794,6.1632,0.8566,1.692,0.122285,0.142756,-0.0204711332917213,0.286017,1.846,0.296229,0.672479,0.395016,,6.73714,-0.000139139,-0.00066958,999,,,,sa3006068
Moises Brito,LAD,0.0359,0.0857,0.0357,6.54822,0.1886,0.1726,0,0,1,4.801,1.1671,0.7698,0.72758,0.182667,0.6883,,0.0475,0.546,4.914,6.1947,0.793259,1.644,0.113726,0.143366,-0.0296396613121033,0.287095,1.8554,0.295047,0.678641,0.391004,,6.74511,-0.000139139,-0.00066958,999,,,,sa3018900
Andrew Dalquist,CHW,0.0328,0.0873,0.0341,6.43095,0.2455,0.1605,0,0,1,4.723,1.1201,0.7541,0.71455,0.209667,0.6378,,0.0537,0.6537,5.8833,5.7402,1.02493,1.887,0.138408,0.135041,0.00336650013923645,0.277837,1.7579,0.287372,0.685484,0.372283,,6.74781,-0.000139139,-0.00066958,999,,,,sa3011841
Jared Lyons,CIN,0.0353,0.0854,0.0308,6.71625,0.2216,0.1656,0,0,1,4.747,1.1737,0.788,0.74625,0.208667,0.6427,,0.047,0.6436,5.7924,5.7843,1.0014,1.878,0.13558,0.135391,0.000189587473869324,0.289281,1.8164,0.301099,0.674685,0.408438,,6.74961,-0.000139139,-0.00066958,999,,,,sa3020483
Gabriel Reyes,DET,0.033,0.0863,0.0315,6.59781,0.2727,0.1547,0,0,1,4.885,1.1917,0.7789,0.73309,0.155556,0.7662,,0.048,0.4827,4.3443,6.8958,0.629992,1.4,0.0988127,0.156847,-0.0580348074436188,0.292743,1.9579,0.301859,0.677539,0.436227,,6.75446,-0.000139139,-0.00066958,999,,,,sa3016833
Brock Jones,,0.0364,0.0812,0.0293,6.51528,0.3255,0.1435,0,0,1,4.801,1.1604,0.7658,0.72392,0.182222,0.6878,,0.0538,0.5468,4.9212,6.1902,0.794999,1.64,0.113893,0.143262,-0.0293688774108887,0.285855,1.8482,0.293714,0.679435,0.388002,,6.75513,-0.000139139,-0.00066958,999,,,,sa3011783
Develson Aria,MIN,0.0361,0.0816,0.0292,6.52266,0.3222,0.1442,0,0,1,4.924,1.1027,0.7692,0.72474,0.152778,0.8771,,0.0609,0.6479,5.8311,7.8939,0.738684,1.375,0.13158,0.178128,-0.0465475171804428,0.276643,1.9798,0.298219,0.685538,0.41869,,6.75935,-0.000139139,-0.00066958,999,,,,sa3008726
Juan Reynoso,MIA,0.0331,0.0808,0.0203,6.70815,0.4574,0.1154,0,0,1,4.891,1.1331,0.7894,0.74535,0.164556,0.8163,,0.06,0.631,5.679,7.3467,0.773,1.481,0.129012,0.166898,-0.0378859043121338,0.282238,1.9494,0.30087,0.674802,0.418928,,6.76116,-0.000139139,-0.00066958,999,,,,sa3017790
Fernando Perez,TOR,0.0366,0.0849,0.0353,6.55929,0.1919,0.1719,0,0,1,4.771,1.1784,0.7723,0.72881,0.191778,0.6361,,0.053,0.527,4.743,5.7249,0.828486,1.726,0.110459,0.133326,-0.0228673219680786,0.288689,1.8145,0.293365,0.674122,0.417617,,6.76145,-0.000139139,-0.00066958,999,,,,sa3018826
Will Childers,MIL,0.034,0.085,0.0297,6.62733,0.2826,0.1526,0,0,1,4.732,1.1919,0.7776,0.73637,0.208556,0.5786,,0.0467,0.5365,4.8285,5.2074,0.927238,1.877,0.113377,0.122274,-0.00889687240123749,0.290233,1.7705,0.292519,0.671549,0.38912,,6.76916,-0.000139139,-0.00066958,999,,,,sa3021720
Gabriel Torres,,0.0358,0.0846,0.0339,6.55731,0.2257,0.1647,0,0,1,4.825,1.1872,0.7728,0.72859,0.173222,0.6971,,0.0543,0.4952,4.4568,6.2739,0.710372,1.559,0.102632,0.144477,-0.041844554245472,0.291438,1.8843,0.297775,0.677005,0.42001,,6.77073,-0.000139139,-0.00066958,999,,,,sa3015447
Dionys Rodriguez,STL,0.0392,0.0765,0.0264,6.42807,0.3874,0.1304,0,0,1,4.689,1.1276,0.7518,0.71423,0.209667,0.5895,,0.0548,0.5708,5.1372,5.3055,0.968278,1.887,0.121732,0.12572,-0.00398805737495422,0.278785,1.7171,0.281209,0.678086,0.332363,,6.77201,-0.000139139,-0.00066958,999,,,,sa3005877
Jason Parker,,0.0351,0.0867,0.0322,6.7392,0.1837,0.1737,0,0,1,4.71,1.1998,0.7897,0.7488,0.220556,0.5621,,0.0558,0.599,5.391,5.0589,1.06565,1.985,0.127176,0.119342,0.00783438980579376,0.293199,1.7619,0.29923,0.669042,0.398525,,6.77796,-0.000139139,-0.00066958,999,,,,sa3014976
Yanquiel Sanchez,HOU,0.0361,0.0838,0.0333,6.54381,0.2505,0.1595,0,0,1,4.86,1.1621,0.772,0.72709,0.165333,0.77,,0.0492,0.5407,4.8663,6.93,0.702208,1.488,0.111255,0.158436,-0.047181062400341,0.287592,1.9321,0.298901,0.682158,0.428,,6.78057,-0.000139139,-0.00066958,999,,,,sa3019562
Raynel Moron,,0.0338,0.0882,0.033,6.71463,0.1754,0.1754,0,0,1,4.829,1.2148,0.7923,0.74607,0.172444,0.685,,0.0552,0.4642,4.1778,6.165,0.677664,1.552,0.0961276,0.141851,-0.0457237586379051,0.297104,1.8998,0.301943,0.667821,0.453004,,6.78902,-0.000139139,-0.00066958,999,,,,sa3015480
Engert Garcia,TBR,0.0338,0.0872,0.031,6.75306,0.2109,0.1679,0,0,1,4.817,1.2126,0.7951,0.75034,0.180444,0.6709,,0.0513,0.4871,4.3839,6.0381,0.72604,1.624,0.101121,0.139278,-0.0381565317511559,0.296132,1.8835,0.301161,0.667371,0.433007,,6.79322,-0.000139139,-0.00066958,999,,,,sa3021817
Gabriel Aguilera,CIN,0.0349,0.0871,0.0326,6.73542,0.1754,0.1754,0,0,1,4.771,1.1788,0.7916,0.74838,0.202,0.6554,,0.0591,0.6136,5.5224,5.8986,0.936222,1.818,0.12861,0.137372,-0.00876125693321228,0.290595,1.8342,0.301398,0.672038,0.426717,,6.79734,-0.000139139,-0.00066958,999,,,,sa3009494
Alonzo Richardson,CLE,0.0329,0.0887,0.0333,6.66396,0.1886,0.1726,0,0,1,4.721,1.224,0.7834,0.74044,0.205111,0.5483,,0.0428,0.4453,4.0077,4.9347,0.812147,1.846,0.0943232,0.116141,-0.0218174159526825,0.296375,1.7723,0.292827,0.665861,0.408902,,6.80418,-0.000139139,-0.00066958,999,,,,sa3015333
Shea Barry,,0.035,0.0816,0.0253,6.66738,0.3659,0.1349,0,0,1,4.837,1.1879,0.7862,0.74082,0.172556,0.7035,,0.0666,0.5021,4.5189,6.3315,0.713717,1.553,0.103804,0.145441,-0.0416373685002327,0.29209,1.8914,0.299313,0.66989,0.440988,,6.80436,-0.000139139,-0.00066958,999,,,,sa1170345
Dheygler Gimenez,,0.0348,0.0869,0.0332,6.67503,0.1878,0.1728,0,0,1,4.753,1.1661,0.7816,0.74167,0.205222,0.6107,,0.0623,0.566,5.094,5.4963,0.926805,1.847,0.119083,0.128487,-0.00940458476543427,0.285809,1.7768,0.290403,0.668149,0.364994,,6.80993,-0.000139139,-0.00066958,999,,,,sa3011879
Angel Jimenez,COL,0.0339,0.0875,0.0317,6.74442,0.1936,0.1716,0,0,1,4.796,1.1828,0.7917,0.74938,0.192222,0.6659,,0.0506,0.5458,4.9122,5.9931,0.819643,1.73,0.113803,0.138845,-0.0250416994094849,0.289937,1.8487,0.296449,0.669161,0.396996,,6.81183,-0.000139139,-0.00066958,999,,,,sa3018287
Wilber Dotel,PIT,0.0331,0.0882,0.0308,6.75558,0.2068,0.1688,0,0,1,4.827,1.1931,0.7944,0.75062,0.178111,0.6834,,0.0593,0.4925,4.4325,6.1506,0.720661,1.603,0.10203,0.141579,-0.0395483672618866,0.292119,1.8765,0.297329,0.66503,0.414245,,6.81358,-0.000139139,-0.00066958,999,,,,sa3015163
Connor Staine,COL,0.0302,0.0918,0.0258,7.07256,0.1837,0.1737,0,0,1,4.699,1.2647,0.8251,0.78584,0.233333,0.4882,,0.0499,0.5424,4.8816,4.3938,1.11102,2.1,0.115429,0.103894,0.0115343704819679,0.303949,1.7529,0.304672,0.650525,0.370706,,6.81787,-0.000139139,-0.00066958,999,,,,sa3020739
Ezequiel Ventura,PHI,0.0371,0.0761,0.0208,6.61455,0.4822,0.1102,0,0,1,4.756,1.1636,0.7767,0.73495,0.198,0.6508,,0.0503,0.5563,5.0067,5.8572,0.854794,1.782,0.116968,0.136838,-0.0198696404695511,0.286961,1.8144,0.292553,0.675059,0.396714,,6.81974,-0.000139139,-0.00066958,999,,,,sa3011859
Waylin Santana,LAD,0.04,0.0798,0.0296,6.72912,0.2455,0.1605,0,0,1,4.757,1.2061,0.789,0.74768,0.213111,0.5867,,0.0526,0.5588,5.0292,5.2803,0.952446,1.918,0.117469,0.123334,-0.00586505234241486,0.292906,1.7928,0.296788,0.671688,0.393414,,6.82579,-0.000139139,-0.00066958,999,,,,sa3015425
Seth Keller,ATL,0.041,0.0759,0.0237,6.83712,0.3445,0.1395,0,0,1,4.83,1.2015,0.8022,0.75968,0.193556,0.6537,,0.0688,0.5552,4.9968,5.8833,0.849319,1.742,0.114948,0.135342,-0.0203933790326118,0.292514,1.8552,0.300096,0.664679,0.402247,,6.82836,-0.000139139,-0.00066958,999,,,,sa3020397
Henry Lalane,NYY,0.0406,0.0787,0.0339,6.45687,0.2637,0.1567,0,0,1,4.852,1.1522,0.7616,0.71743,0.176444,0.7418,,0.0546,0.5529,4.9761,6.6762,0.745349,1.588,0.113953,0.152885,-0.0389323979616165,0.284101,1.894,0.29335,0.687562,0.418746,,6.83222,-0.000139139,-0.00066958,999,,,,sa3016066
Luichi Casilla,COL,0.0354,0.0862,0.0351,6.57432,0.1919,0.1719,0,0,1,4.884,1.1711,0.7768,0.73048,0.159444,0.7897,,0.0529,0.5095,4.5855,7.1073,0.645182,1.435,0.10432,0.161691,-0.0573709979653358,0.289776,1.9608,0.299976,0.681408,0.44699,,6.83662,-0.000139139,-0.00066958,999,,,,sa3018332
Anthony Flores,MIL,0.0351,0.0869,0.0354,6.59241,0.1754,0.1754,0,0,1,4.883,1.17,0.7786,0.73249,0.160889,0.7922,,0.0498,0.516,4.644,7.1298,0.651351,1.448,0.105673,0.162236,-0.0565635934472084,0.289532,1.9622,0.299964,0.681422,0.44299,,6.8406,-0.000139139,-0.00066958,999,,,,sa3019377
Emmanuel Martinez,TEX,0.0355,0.084,0.0315,6.60618,0.2604,0.1574,0,0,1,4.884,1.1396,0.778,0.73402,0.167778,0.8051,,0.0567,0.5904,5.3136,7.2459,0.733325,1.51,0.120885,0.164844,-0.0439598709344864,0.283328,1.9447,0.297738,0.682356,0.412994,,6.84075,-0.000139139,-0.00066958,999,,,,sa3019055
Jean Munoz,SEA,0.0347,0.0834,0.0306,6.52113,0.3131,0.1461,0,0,1,4.834,1.1481,0.7689,0.72457,0.178667,0.7321,,0.0561,0.5504,4.9536,6.5889,0.75181,1.608,0.11386,0.151448,-0.0375879108905792,0.283776,1.8802,0.292286,0.681751,0.423714,,6.84151,-0.000139139,-0.00066958,999,,,,sa3016594
Leonard Garcia,LAA,0.0357,0.0859,0.0341,6.61401,0.1919,0.1719,0,0,1,4.768,1.1629,0.7761,0.73489,0.197111,0.656,,0.064,0.5679,5.1111,5.904,0.865701,1.774,0.119107,0.137584,-0.0184773579239845,0.287278,1.8189,0.29418,0.675851,0.385042,,6.84168,-0.000139139,-0.00066958,999,,,,sa3015156
Peyton Pallette,CHW,0.0315,0.0907,0.0359,6.56406,0.1754,0.1754,0,0,1,4.73,1.1481,0.7692,0.72934,0.215889,0.6162,,0.0546,0.6107,5.4963,5.5458,0.991074,1.943,0.129112,0.130275,-0.00116278231143951,0.282839,1.7643,0.288377,0.680617,0.373265,,6.8526,-0.000139139,-0.00066958,999,,,,sa3020742
Arij Fransen,CIN,0.035,0.0849,0.0288,6.7419,0.2505,0.1595,0,0,1,4.719,1.2137,0.7914,0.7491,0.216778,0.5638,,0.0546,0.5373,4.8357,5.0742,0.952998,1.951,0.113859,0.119474,-0.00561559200286865,0.295981,1.7775,0.297898,0.668991,0.414804,,6.85375,-0.000139139,-0.00066958,999,,,,sa3015369
Rayner Urbaez,TEX,0.0332,0.0884,0.0306,6.81318,0.1895,0.1725,0,0,1,4.83,1.1763,0.7998,0.75702,0.188667,0.7066,,0.0542,0.5621,5.0589,6.3594,0.7955,1.698,0.116377,0.146294,-0.0299171879887581,0.289074,1.8829,0.29762,0.66909,0.401011,,6.86591,-0.000139139,-0.00066958,999,,,,sa3018880
Mark McLaughlin,CHW,0.0319,0.0841,0.0257,6.58935,0.3865,0.1305,0,0,1,4.811,1.1685,0.7767,0.73215,0.186667,0.7161,,0.0465,0.5497,4.9473,6.4449,0.76763,1.68,0.114259,0.148846,-0.0345873907208443,0.288633,1.8846,0.296444,0.682513,0.435949,,6.87011,-0.000139139,-0.00066958,999,,,,sa3020604
Irv Carter,TOR,0.0361,0.0846,0.0323,6.63669,0.2224,0.1654,0,0,1,4.763,1.1688,0.7788,0.73741,0.205556,0.6214,,0.0569,0.5453,4.9077,5.5926,0.877535,1.85,0.114487,0.130464,-0.0159773156046867,0.286141,1.7902,0.288929,0.67318,0.386337,,6.87156,-0.000139139,-0.00066958,999,,,,sa3019239
Omar Victorino,NYM,0.0346,0.0856,0.0305,6.70329,0.2373,0.1623,0,0,1,4.867,1.1488,0.7882,0.74481,0.184444,0.7541,,0.0564,0.6042,5.4378,6.7869,0.80122,1.66,0.124142,0.154941,-0.0307992622256279,0.2832,1.9029,0.295103,0.677762,0.408356,,6.87592,-0.000139139,-0.00066958,999,,,,sa3019273
Ubert Mejias,SFG,0.0293,0.0918,0.0273,6.9426,0.2183,0.1663,0,0,1,4.843,1.2229,0.8143,0.7714,0.189111,0.661,,0.05,0.4852,4.3668,5.949,0.734039,1.702,0.100186,0.136486,-0.0362998172640801,0.295958,1.8839,0.298983,0.660596,0.398312,,6.87608,-0.000139139,-0.00066958,999,,,,sa3021562
Eliander Alcalde,TOR,0.0364,0.0819,0.0288,6.59493,0.3032,0.1482,0,0,1,4.776,1.1499,0.7744,0.73277,0.201333,0.6628,,0.0485,0.5646,5.0814,5.9652,0.851841,1.812,0.118216,0.138777,-0.0205611512064934,0.282899,1.8127,0.287552,0.678258,0.386725,,6.87707,-0.000139139,-0.00066958,999,,,,sa3016519
Francis Texido,LAA,0.0343,0.0877,0.0336,6.68322,0.1754,0.1754,0,0,1,4.866,1.1736,0.7867,0.74258,0.173667,0.7521,,0.0559,0.5274,4.7466,6.7689,0.701237,1.563,0.108385,0.154562,-0.0461775586009026,0.289206,1.9257,0.297871,0.676942,0.413994,,6.88191,-0.000139139,-0.00066958,999,,,,sa3021028
Ervin Torres,COL,0.0345,0.0871,0.0331,6.67692,0.1919,0.1719,0,0,1,4.84,1.1979,0.7861,0.74188,0.177667,0.703,,0.0524,0.4723,4.2507,6.327,0.671835,1.599,0.0975826,0.145248,-0.0476652979850769,0.293272,1.9009,0.297043,0.67475,0.415022,,6.88631,-0.000139139,-0.00066958,999,,,,sa3018827
Harold Melenge,SEA,0.0347,0.0851,0.0308,6.68313,0.2505,0.1595,0,0,1,4.861,1.1849,0.7868,0.74257,0.174222,0.7416,,0.0503,0.5006,4.5054,6.6744,0.675027,1.568,0.102983,0.152561,-0.0495782643556595,0.291195,1.9265,0.297759,0.677349,0.415999,,6.89443,-0.000139139,-0.00066958,999,,,,sa3009747
Chalniel Arias,NYY,0.0386,0.0833,0.0343,6.64785,0.1754,0.1754,0,0,1,4.831,1.1615,0.7827,0.73865,0.191556,0.7128,,0.0501,0.566,5.094,6.4152,0.794052,1.724,0.11716,0.147547,-0.0303870886564255,0.285514,1.8743,0.292986,0.679649,0.419733,,6.90196,-0.000139139,-0.00066958,999,,,,sa3019370
German Nunez,TEX,0.0329,0.0887,0.03,6.84171,0.1919,0.1719,0,0,1,4.838,1.1864,0.8036,0.76019,0.187556,0.7066,,0.0542,0.5336,4.8024,6.3594,0.755166,1.688,0.110294,0.146052,-0.0357585847377777,0.290984,1.893,0.297626,0.668171,0.409,,6.90846,-0.000139139,-0.00066958,999,,,,sa3019287
Sonny Vargas,,0.0346,0.0849,0.0299,6.70635,0.2637,0.1567,0,0,1,4.876,1.1747,0.7892,0.74515,0.173444,0.7675,,0.0498,0.5254,4.7286,6.9075,0.68456,1.561,0.107752,0.157404,-0.0496513471007347,0.289428,1.9422,0.298006,0.678484,0.413008,,6.91092,-0.000139139,-0.00066958,999,,,,sa3006163
Jackson Cox,COL,0.0273,0.0946,0.0206,7.33248,0.1936,0.1716,0,0,1,4.823,1.2716,0.8575,0.81472,0.209667,0.6319,,0.0494,0.5503,4.9527,5.6871,0.870866,1.887,0.114099,0.131018,-0.0169189348816872,0.307024,1.9035,0.31402,0.649703,0.412974,,6.92401,-0.000139139,-0.00066958,999,,,,sa3020899
Maxwel Hernandez,PHI,0.0327,0.0894,0.0308,6.83208,0.1754,0.1754,0,0,1,4.854,1.2024,0.8046,0.75912,0.178444,0.7194,,0.0536,0.4839,4.3551,6.4746,0.672644,1.606,0.099691,0.148208,-0.0485166907310486,0.294634,1.9218,0.29952,0.668191,0.436996,,6.92602,-0.000139139,-0.00066958,999,,,,sa3018822
Rayner Castillo,DET,0.0301,0.0882,0.0239,6.9471,0.3131,0.1461,0,0,1,4.884,1.2198,0.8169,0.7719,0.173667,0.7284,,0.0506,0.4606,4.1454,6.5556,0.632345,1.563,0.0943079,0.14914,-0.0548321157693863,0.29715,1.9482,0.301416,0.663493,0.424733,,6.92851,-0.000139139,-0.00066958,999,,,,sa3015487
Rolfi Jimenez,SFG,0.03,0.0871,0.0224,6.97194,0.3494,0.1384,0,0,1,4.902,1.219,0.8199,0.77466,0.174111,0.7391,,0.0507,0.4787,4.3083,6.6519,0.64768,1.567,0.097654,0.150775,-0.0531211718916893,0.296435,1.9581,0.302044,0.663927,0.428117,,6.93048,-0.000139139,-0.00066958,999,,,,sa3016471
Redinson Gomez,COL,0.0344,0.0808,0.0223,6.80553,0.4113,0.1253,0,0,1,4.841,1.1912,0.8001,0.75617,0.184444,0.7113,,0.052,0.5031,4.5279,6.4017,0.707296,1.66,0.103925,0.146932,-0.0430076494812965,0.292125,1.9025,0.296964,0.670446,0.415986,,6.93652,-0.000139139,-0.00066958,999,,,,sa3016612
Sadiel Baro,LAA,0.0343,0.0873,0.033,6.68592,0.1903,0.1723,0,0,1,4.883,1.1778,0.7881,0.74288,0.169222,0.7791,,0.0475,0.4969,4.4721,7.0119,0.637787,1.523,0.101761,0.159554,-0.0577923431992531,0.290356,1.9569,0.297491,0.679539,0.427977,,6.94093,-0.000139139,-0.00066958,999,,,,sa3019136
Nestor Lorant,CIN,0.0347,0.0816,0.0219,6.84099,0.3766,0.1326,0,0,1,4.778,1.1571,0.8007,0.76011,0.216556,0.6841,,0.0464,0.6563,5.9067,6.1569,0.959363,1.949,0.137359,0.143177,-0.00581832230091095,0.28588,1.8412,0.296268,0.676518,0.385049,,6.94916,-0.000139139,-0.00066958,999,,,,sa3011640
Hunter Parks,CIN,0.0346,0.0874,0.0318,6.77988,0.1754,0.1754,0,0,1,4.789,1.1296,0.7946,0.75332,0.211111,0.7103,,0.0611,0.6802,6.1218,6.3927,0.957623,1.9,0.142034,0.148319,-0.00628525018692017,0.281163,1.8399,0.293795,0.676857,0.392971,,6.95328,-0.000139139,-0.00066958,999,,,,sa3017640
Noelin Cuevas,,0.0344,0.0844,0.0285,6.7275,0.2884,0.1514,0,0,1,4.907,1.1823,0.7931,0.7475,0.165444,0.7963,,0.0543,0.4999,4.4991,7.1667,0.627778,1.489,0.101875,0.162278,-0.0604034960269928,0.291465,1.9786,0.299864,0.6786,0.43401,,6.95782,-0.000139139,-0.00066958,999,,,,sa3019054
Carlos Gutierrez,MIN,0.0337,0.0801,0.0188,6.95556,0.4624,0.1144,0,0,1,4.906,1.183,0.8166,0.77284,0.177,0.7806,,0.0508,0.5458,4.9122,7.0254,0.699206,1.593,0.111252,0.159111,-0.0478597730398178,0.290335,1.9636,0.300137,0.668493,0.408617,,6.95864,-0.000139139,-0.00066958,999,,,,sa3009226
Jose Catano,KCR,0.0342,0.0789,0.0193,6.84576,0.4846,0.1096,0,0,1,4.917,1.1645,0.8034,0.76064,0.166444,0.8269,,0.0486,0.5429,4.8861,7.4421,0.656549,1.498,0.110413,0.168172,-0.0577587932348251,0.288136,1.9914,0.299523,0.675623,0.387106,,6.95952,-0.000139139,-0.00066958,999,,,,sa3011683
Bryan Perez,COL,0.032,0.0901,0.0294,6.9012,0.1754,0.1754,0,0,1,4.847,1.2182,0.8118,0.7668,0.184222,0.6959,,0.0517,0.4654,4.1886,6.2631,0.668774,1.658,0.0960182,0.143573,-0.047555185854435,0.297165,1.9141,0.299723,0.665564,0.429993,,6.96193,-0.000139139,-0.00066958,999,,,,sa3016515
Aldo Leija,SDP,0.0323,0.0899,0.0322,6.75873,0.1754,0.1754,0,0,1,4.824,1.1697,0.7943,0.75097,0.191556,0.7074,,0.0513,0.5297,4.7673,6.3666,0.748798,1.724,0.109805,0.146642,-0.0368366688489914,0.287728,1.8771,0.292503,0.672997,0.404755,,6.96196,-0.000139139,-0.00066958,999,,,,sa3018330
Carlos Lagrange,NYY,0.038,0.0834,0.0326,6.70482,0.1903,0.1723,0,0,1,4.859,1.1488,0.789,0.74498,0.190222,0.7489,,0.0571,0.5889,5.3001,6.7401,0.786353,1.712,0.121198,0.154126,-0.0329285860061646,0.283444,1.8977,0.292796,0.679605,0.417324,,6.96813,-0.000139139,-0.00066958,999,,,,sa3019390
Adriel Gonzalez,OAK,0.0327,0.0866,0.0261,6.90354,0.2727,0.1547,0,0,1,4.862,1.2116,0.8122,0.76706,0.181778,0.7208,,0.0488,0.4783,4.3047,6.4872,0.663568,1.636,0.0983752,0.148252,-0.0498765856027603,0.296061,1.9324,0.300037,0.667616,0.429993,,6.97035,-0.000139139,-0.00066958,999,,,,sa3009230
Franklin Gil,HOU,0.0337,0.0832,0.0237,6.88482,0.356,0.137,0,0,1,4.871,1.1826,0.809,0.76498,0.182889,0.7559,,0.0474,0.536,4.824,6.8031,0.709089,1.646,0.110039,0.155184,-0.0451447367668152,0.290729,1.9385,0.298527,0.67134,0.414009,,6.9705,-0.000139139,-0.00066958,999,,,,sa3019626
Luis Serna,NYY,0.0379,0.084,0.033,6.71832,0.1754,0.1754,0,0,1,4.847,1.1653,0.7905,0.74648,0.193,0.7159,,0.0595,0.5579,5.0211,6.4431,0.779299,1.737,0.115102,0.1477,-0.0325974822044373,0.286202,1.8812,0.2928,0.677033,0.418741,,6.97444,-0.000139139,-0.00066958,999,,,,sa3016528
Roger Rodriguez,OAK,0.0326,0.0864,0.0257,6.91587,0.2785,0.1535,0,0,1,4.856,1.2124,0.8131,0.76843,0.184556,0.7111,,0.0495,0.4804,4.3236,6.3999,0.675573,1.661,0.0989292,0.146437,-0.0475082322955132,0.296039,1.9235,0.299624,0.666858,0.423993,,6.97526,-0.000139139,-0.00066958,999,,,,sa3009234
Jesús  Palacios,BAL,0.032,0.0901,0.0294,6.90372,0.1754,0.1754,0,0,1,4.866,1.1961,0.8118,0.76708,0.182444,0.7367,,0.051,0.5061,4.5549,6.6303,0.686983,1.642,0.104007,0.151397,-0.0473900586366653,0.293284,1.9328,0.299035,0.668305,0.42499,,6.97772,-0.000139139,-0.00066958,999,,,,sa3018860
Randy Lara,,0.032,0.0896,0.0287,6.91038,0.1919,0.1719,0,0,1,4.862,1.2034,0.8126,0.76782,0.183111,0.7241,,0.0526,0.4935,4.4415,6.5169,0.681536,1.648,0.101501,0.14893,-0.0474290326237679,0.294568,1.9275,0.29932,0.667148,0.425999,,6.97858,-0.000139139,-0.00066958,999,,,,sa3016245
